transit_timestamp,station_complex_id,scheduled_trains,station_name,borough
2025-05-05 02:00:00,263,9,63 Dr-Rego Park,Q
2025-05-05 02:00:00,264,9,Woodhaven Blvd,Q
2025-05-05 02:00:00,265,9,Grand Av-Newtown,Q
2025-05-05 02:00:00,266,9,Elmhurst Av,Q
2025-05-05 02:00:00,268,9,65 St,Q
2025-05-05 02:00:00,269,9,Northern Blvd,Q
2025-05-05 02:00:00,270,9,46 St,Q
2025-05-05 02:00:00,271,9,Steinway St,Q
2025-05-05 02:00:00,272,9,36 St,Q
2025-05-05 02:00:00,273,3,Queens Plaza,Q
2025-05-05 02:00:00,276,3,5 Av/53 St,M
2025-05-05 02:00:00,277,3,7 Av,M
2025-05-05 02:00:00,278,6,Jamaica Center-Parsons/Archer,Q
2025-05-05 02:00:00,279,11,Sutphin Blvd-Archer Av-JFK Airport,Q
2025-05-05 02:00:00,280,5,Jamaica-Van Wyck,Q
2025-05-05 02:00:00,282,6,21 St,Q
2025-05-05 02:00:00,283,6,Greenpoint Av,B
2025-05-05 02:00:00,284,6,Nassau Av,B
2025-05-05 02:00:00,286,6,Broadway,B
2025-05-05 02:00:00,287,6,Flushing Av,B
2025-05-05 02:00:00,288,6,Myrtle-Willoughby Avs,B
2025-05-05 02:00:00,289,6,Bedford-Nostrand Avs,B
2025-05-05 02:00:00,290,6,Classon Av,B
2025-05-05 02:00:00,291,6,Clinton-Washington Avs,B
2025-05-05 02:00:00,292,6,Fulton St,B
2025-05-05 02:00:00,293,3,Van Cortlandt Park-242 St,Bx
2025-05-05 02:00:00,294,6,238 St,Bx
2025-05-05 02:00:00,295,6,231 St,Bx
2025-05-05 02:00:00,296,6,Marble Hill-225 St,M
2025-05-05 02:00:00,297,6,215 St,M
2025-05-05 02:00:00,298,6,207 St,M
2025-05-05 02:00:00,299,6,Dyckman St,M
2025-05-05 02:00:00,300,6,191 St,M
2025-05-05 02:00:00,301,6,181 St,M
2025-05-05 02:00:00,303,6,157 St,M
2025-05-05 02:00:00,304,6,145 St,M
2025-05-05 02:00:00,305,6,137 St-City College,M
2025-05-05 02:00:00,306,6,125 St,M
2025-05-05 02:00:00,307,6,116 St-Columbia University,M
2025-05-05 02:00:00,308,6,Cathedral Pkwy (110 St),M
2025-05-05 02:00:00,309,6,103 St,M
2025-05-05 02:00:00,310,15,96 St,M
2025-05-05 02:00:00,311,9,86 St,M
2025-05-05 02:00:00,312,9,79 St,M
2025-05-05 02:00:00,313,15,72 St,M
2025-05-05 02:00:00,314,9,66 St-Lincoln Center,M
2025-05-05 02:00:00,316,9,50 St,M
2025-05-05 02:00:00,318,13,34 St-Penn Station,M
2025-05-05 02:00:00,319,10,28 St,M
2025-05-05 02:00:00,320,10,23 St,M
2025-05-05 02:00:00,321,10,18 St,M
2025-05-05 02:00:00,323,10,Christopher St-Stonewall,M
2025-05-05 02:00:00,324,10,Houston St,M
2025-05-05 02:00:00,325,10,Canal St,M
2025-05-05 02:00:00,326,10,Franklin St,M
2025-05-05 02:00:00,327,10,Chambers St,M
2025-05-05 02:00:00,328,6,WTC Cortlandt,M
2025-05-05 02:00:00,329,6,Rector St,M
2025-05-05 02:00:00,333,4,Wall St,M
2025-05-05 02:00:00,334,5,Clark St,B
2025-05-05 02:00:00,336,5,Hoyt St,B
2025-05-05 02:00:00,337,11,Nevins St,B
2025-05-05 02:00:00,339,11,Bergen St,B
2025-05-05 02:00:00,340,11,Grand Army Plaza,B
2025-05-05 02:00:00,341,11,Eastern Pkwy-Brooklyn Museum,B
2025-05-05 02:00:00,343,6,Nostrand Av,B
2025-05-05 02:00:00,344,6,Kingston Av,B
2025-05-05 02:00:00,345,6,Crown Hts-Utica Av,B
2025-05-05 02:00:00,346,6,Sutter Av-Rutland Rd,B
2025-05-05 02:00:00,347,6,Saratoga Av,B
2025-05-05 02:00:00,348,6,Rockaway Av,B
2025-05-05 02:00:00,349,6,Junius St,B
2025-05-05 02:00:00,350,6,Pennsylvania Av,B
2025-05-05 02:00:00,351,6,Van Siclen Av,B
2025-05-05 02:00:00,352,3,New Lots Av,B
2025-05-05 02:00:00,353,5,President St-Medgar Evers College,B
2025-05-05 02:00:00,354,5,Sterling St,B
2025-05-05 02:00:00,355,5,Winthrop St,B
2025-05-05 02:00:00,356,6,Church Av,B
2025-05-05 02:00:00,357,6,Beverly Rd,B
2025-05-05 02:00:00,358,6,Newkirk Av-Little Haiti,B
2025-05-05 02:00:00,359,3,Flatbush Av-Brooklyn College,B
2025-05-05 02:00:00,360,3,Pelham Bay Park,Bx
2025-05-05 02:00:00,361,6,Buhre Av,Bx
2025-05-05 02:00:00,362,6,Middletown Rd,Bx
2025-05-05 02:00:00,363,6,Westchester Sq-E Tremont Av,Bx
2025-05-05 02:00:00,364,6,Zerega Av,Bx
2025-05-05 02:00:00,365,6,Castle Hill Av,Bx
2025-05-05 02:00:00,366,6,Parkchester,Bx
2025-05-05 02:00:00,367,3,St Lawrence Av,Bx
2025-05-05 02:00:00,368,3,Morrison Av-Soundview,Bx
2025-05-05 02:00:00,369,3,Elder Av,Bx
2025-05-05 02:00:00,370,3,Whitlock Av,Bx
2025-05-05 02:00:00,371,6,Hunts Point Av,Bx
2025-05-05 02:00:00,372,7,Longwood Av,Bx
2025-05-05 02:00:00,373,7,E 149 St,Bx
2025-05-05 02:00:00,374,6,E 143 St-St Mary's St,Bx
2025-05-05 02:00:00,375,6,Cypress Av,Bx
2025-05-05 02:00:00,376,6,Brook Av,Bx
2025-05-05 02:00:00,377,6,3 Av-138 St,Bx
2025-05-05 02:00:00,378,3,Woodlawn,Bx
2025-05-05 02:00:00,379,3,Mosholu Pkwy,Bx
2025-05-05 02:00:00,380,3,Bedford Park Blvd-Lehman College,Bx
2025-05-05 02:00:00,381,3,Kingsbridge Rd,Bx
2025-05-05 02:00:00,382,3,Fordham Rd,Bx
2025-05-05 02:00:00,383,3,183 St,Bx
2025-05-05 02:00:00,384,3,Burnside Av,Bx
2025-05-05 02:00:00,385,3,176 St,Bx
2025-05-05 02:00:00,386,3,Mt Eden Av,Bx
2025-05-05 02:00:00,387,3,170 St,Bx
2025-05-05 02:00:00,388,3,167 St,Bx
2025-05-05 02:00:00,391,4,138 St-Grand Concourse,Bx
2025-05-05 02:00:00,392,10,125 St,M
2025-05-05 02:00:00,393,10,116 St,M
2025-05-05 02:00:00,394,10,110 St,M
2025-05-05 02:00:00,395,11,103 St,M
2025-05-05 02:00:00,396,10,96 St,M
2025-05-05 02:00:00,397,10,86 St,M
2025-05-05 02:00:00,398,10,77 St,M
2025-05-05 02:00:00,399,10,68 St-Hunter College,M
2025-05-05 02:00:00,403,11,33 St,M
2025-05-05 02:00:00,404,11,28 St,M
2025-05-05 02:00:00,405,11,23 St-Baruch College,M
