transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-05-05 06:00:00,subway,5,"36 Av (N,W)",Queens,metrocard,Metrocard - Fair Fare,4.0,0.0,40.756805,-73.92957
2025-05-05 06:00:00,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,metrocard,Metrocard - Seniors & Disability,24.0,1.0,40.75199,-73.977356
2025-05-05 06:00:00,subway,62,55 St (D),Brooklyn,omny,OMNY - Seniors & Disability,3.0,0.0,40.631435,-73.995476
2025-05-05 06:00:00,subway,88,"Norwood Av (J,Z)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,17.0,0.0,40.68141,-73.880035
2025-05-05 06:00:00,subway,107,"Broad St (J,Z)",Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0,40.706474,-74.011055
2025-05-05 06:00:00,subway,137,East 105 St (L),Brooklyn,omny,OMNY - Other,2.0,0.0,40.650574,-73.89948
2025-05-05 06:00:00,subway,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,9.0,0.0,40.800602,-73.95816
2025-05-05 06:00:00,subway,160,"72 St (C,B)",Manhattan,omny,OMNY - Seniors & Disability,5.0,0.0,40.775593,-73.97641
2025-05-05 06:00:00,subway,181,"Utica Av (A,C)",Brooklyn,omny,OMNY - Students,54.0,7.0,40.679363,-73.93073
2025-05-05 06:00:00,subway,187,Shepherd Av (C),Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.67413,-73.88075
2025-05-05 06:00:00,subway,198,Howard Beach-JFK Airport (A),Queens,omny,OMNY - Fair Fare,11.0,1.0,40.660477,-73.8303
2025-05-05 06:00:00,subway,238,"Smith-9 Sts (F,G)",Brooklyn,omny,OMNY - Students,10.0,1.0,40.67358,-73.99596
2025-05-05 06:00:00,subway,255,169 St (F),Queens,omny,OMNY - Fair Fare,4.0,0.0,40.71047,-73.7936
2025-05-05 06:00:00,subway,269,"Northern Blvd (M,R)",Queens,metrocard,Metrocard - Full Fare,47.0,14.0,40.752884,-73.906006
2025-05-05 06:00:00,subway,287,Flushing Av (G),Brooklyn,omny,OMNY - Full Fare,44.0,0.0,40.70038,-73.95023
2025-05-05 06:00:00,subway,303,157 St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,49.0,0.0,40.83404,-73.94489
2025-05-05 06:00:00,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.728252,-74.00536
2025-05-05 06:00:00,subway,363,Westchester Sq-E Tremont Av (6),Bronx,omny,OMNY - Full Fare,81.0,26.0,40.839893,-73.84295
2025-05-05 06:00:00,subway,391,"138 St-Grand Concourse (4,5)",Bronx,metrocard,Metrocard - Other,6.0,0.0,40.813225,-73.92985
2025-05-05 06:00:00,subway,425,"Bronx Park East (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,15.0,0.0,40.848827,-73.868454
2025-05-05 06:00:00,subway,457,52 St (7),Queens,omny,OMNY - Students,24.0,1.0,40.74415,-73.91255
2025-05-05 06:00:00,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.576126,-73.97594
2025-05-05 06:00:00,subway,629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,18.0,0.0,40.71343,-73.95084
2025-05-05 06:00:00,subway,78,Avenue U (N),Brooklyn,metrocard,Metrocard - Seniors & Disability,8.0,2.0,40.597473,-73.97913
2025-05-05 06:00:00,subway,110,Forest Av (M),Queens,metrocard,Metrocard - Unlimited 30-Day,31.0,0.0,40.704422,-73.903076
2025-05-05 06:00:00,subway,110,Forest Av (M),Queens,omny,OMNY - Full Fare,194.0,9.0,40.704422,-73.903076
2025-05-05 06:00:00,subway,110,Forest Av (M),Queens,omny,OMNY - Students,31.0,2.0,40.704422,-73.903076
2025-05-05 06:00:00,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Seniors & Disability,2.0,0.0,40.714565,-73.94405
2025-05-05 06:00:00,subway,144,Dyckman St (A),Manhattan,metrocard,Metrocard - Fair Fare,13.0,0.0,40.86549,-73.92727
2025-05-05 06:00:00,subway,149,163 St-Amsterdam Av (C),Manhattan,metrocard,Metrocard - Unlimited 30-Day,18.0,0.0,40.836014,-73.939896
2025-05-05 06:00:00,subway,180,Kingston-Throop Avs (C),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,15.0,0.0,40.67992,-73.94086
2025-05-05 06:00:00,subway,182,Ralph Av (C),Brooklyn,omny,OMNY - Other,1.0,0.0,40.67882,-73.920784
2025-05-05 06:00:00,subway,191,88 St (A),Queens,omny,OMNY - Students,29.0,0.0,40.679844,-73.85147
2025-05-05 06:00:00,subway,211,"Bedford Park Blvd (B,D)",Bronx,metrocard,Metrocard - Seniors & Disability,7.0,2.0,40.873245,-73.88714
2025-05-05 06:00:00,subway,221,21 St-Queensbridge (M),Queens,omny,OMNY - Fair Fare,8.0,2.0,40.754204,-73.94283
2025-05-05 06:00:00,subway,266,"Elmhurst Av (M,R)",Queens,omny,OMNY - Students,85.0,0.0,40.742455,-73.88202
2025-05-05 06:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,omny,OMNY - Fair Fare,2.0,0.0,40.889248,-73.89858
2025-05-05 06:00:00,subway,326,Franklin St (1),Manhattan,metrocard,Metrocard - Other,6.0,0.0,40.71932,-74.00689
2025-05-05 06:00:00,subway,350,Pennsylvania Av (3),Brooklyn,metrocard,Metrocard - Seniors & Disability,5.0,1.0,40.664635,-73.8949
2025-05-05 06:00:00,subway,370,Whitlock Av (6),Bronx,metrocard,Metrocard - Other,4.0,0.0,40.826527,-73.886284
2025-05-05 06:00:00,subway,414,"Bowling Green (4,5)",Manhattan,omny,OMNY - Full Fare,254.0,155.0,40.70482,-74.01407
2025-05-05 06:00:00,subway,424,"Pelham Pkwy (2,5)",Bronx,metrocard,Metrocard - Other,9.0,1.0,40.857193,-73.867615
2025-05-05 06:00:00,subway,434,"3 Av-149 St (2,5)",Bronx,omny,OMNY - Full Fare,341.0,70.0,40.81611,-73.917755
2025-05-05 06:00:00,subway,48,Avenue H (Q),Brooklyn,metrocard,Metrocard - Full Fare,7.0,0.0,40.62927,-73.96164
2025-05-05 06:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,metrocard,Metrocard - Other,50.0,1.0,40.82795,-73.92574
2025-05-05 06:00:00,subway,613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,metrocard,Metrocard - Other,19.0,1.0,40.762592,-73.96761
2025-05-05 06:00:00,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,20.0,0.0,40.670513,-73.95869
2025-05-05 06:00:00,subway,68,Bay Pkwy (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,37.0,0.0,40.601875,-73.99373
2025-05-05 06:00:00,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0,40.70774,-73.93985
2025-05-05 06:00:00,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,omny,OMNY - Full Fare,70.0,0.0,40.68283,-73.90525
2025-05-05 06:00:00,subway,159,"81 St-Museum of Natural History (C,B)",Manhattan,metrocard,Metrocard - Full Fare,8.0,0.0,40.781433,-73.972145
2025-05-05 06:00:00,subway,183,Rockaway Av (C),Brooklyn,metrocard,Metrocard - Other,11.0,0.0,40.67834,-73.91195
2025-05-05 06:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Seniors & Disability,23.0,8.0,40.68595,-73.8258
2025-05-05 06:00:00,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Fair Fare,2.0,0.0,40.77026,-73.91785
2025-05-05 06:00:00,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Full Fare,25.0,0.0,40.713715,-73.99017
2025-05-05 06:00:00,subway,250,Kings Hwy (F),Brooklyn,omny,OMNY - Seniors & Disability,8.0,3.0,40.603218,-73.97236
2025-05-05 06:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,omny,OMNY - Students,128.0,43.0,40.737015,-73.87722
2025-05-05 06:00:00,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Seniors & Disability,6.0,2.0,40.76678,-73.92148
2025-05-05 06:00:00,subway,371,Hunts Point Av (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,34.0,0.0,40.82095,-73.89055
2025-05-05 06:00:00,subway,374,E 143 St-St Mary's St (6),Bronx,omny,OMNY - Fair Fare,5.0,0.0,40.80872,-73.90765
2025-05-05 06:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,omny,OMNY - Full Fare,121.0,12.0,40.873413,-73.89006
2025-05-05 06:00:00,subway,424,"Pelham Pkwy (2,5)",Bronx,metrocard,Metrocard - Seniors & Disability,6.0,0.0,40.857193,-73.867615
2025-05-05 06:00:00,subway,446,Morris Park (5),Bronx,metrocard,Metrocard - Fair Fare,2.0,0.0,40.854362,-73.8605
2025-05-05 06:00:00,subway,605,"168 St-Washington Hts (1,A,C)",Manhattan,metrocard,Metrocard - Other,15.0,0.0,40.840637,-73.93985
2025-05-05 06:00:00,subway,609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,omny,OMNY - Students,10.0,0.0,40.75402,-73.98327
2025-05-05 06:00:00,subway,625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,omny,OMNY - Seniors & Disability,8.0,3.0,40.718464,-73.98778
2025-05-05 06:00:00,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,omny,OMNY - Seniors & Disability,14.0,1.0,40.670513,-73.95869
2025-05-05 06:00:00,subway,66,18 Av (D),Brooklyn,metrocard,Metrocard - Seniors & Disability,8.0,1.0,40.607952,-74.00174
2025-05-05 06:00:00,subway,82,"104 St (J,Z)",Queens,metrocard,Metrocard - Full Fare,13.0,1.0,40.69518,-73.84433
2025-05-05 06:00:00,subway,152,"135 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,18.0,0.0,40.817894,-73.94765
2025-05-05 06:00:00,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.762455,-73.985985
2025-05-05 06:00:00,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,omny,OMNY - Students,5.0,0.0,40.732338,-74.000496
2025-05-05 06:00:00,subway,186,Van Siclen Av (C),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,23.0,0.0,40.67271,-73.89036
2025-05-05 06:00:00,subway,35,"59 St (N,R)",Brooklyn,omny,OMNY - Students,117.0,4.0,40.64136,-74.01788
2025-05-05 06:00:00,subway,354,"Sterling St (2,5)",Brooklyn,omny,OMNY - Full Fare,134.0,0.0,40.662743,-73.95085
2025-05-05 06:00:00,subway,355,"Winthrop St (2,5)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.65665,-73.9502
2025-05-05 06:00:00,subway,361,Buhre Av (6),Bronx,omny,OMNY - Full Fare,171.0,19.0,40.84681,-73.832565
2025-05-05 06:00:00,subway,374,E 143 St-St Mary's St (6),Bronx,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.80872,-73.90765
2025-05-05 06:00:00,subway,394,110 St (6),Manhattan,metrocard,Metrocard - Unlimited 30-Day,34.0,0.0,40.79502,-73.94425
2025-05-05 06:00:00,subway,432,"Prospect Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,18.0,0.0,40.819584,-73.90177
2025-05-05 06:00:00,subway,459,40 St-Lowery St (7),Queens,omny,OMNY - Fair Fare,2.0,0.0,40.743782,-73.92402
2025-05-05 06:00:00,subway,62,55 St (D),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.631435,-73.995476
2025-05-05 06:00:00,subway,70,Bay 50 St (D),Brooklyn,omny,OMNY - Full Fare,60.0,0.0,40.58884,-73.983765
2025-05-05 06:00:00,subway,118,3 Av (L),Manhattan,omny,OMNY - Full Fare,20.0,3.0,40.73285,-73.98612
2025-05-05 06:00:00,subway,119,1 Av (L),Manhattan,omny,OMNY - Fair Fare,3.0,1.0,40.730953,-73.98163
2025-05-05 06:00:00,subway,149,163 St-Amsterdam Av (C),Manhattan,omny,OMNY - Fair Fare,6.0,0.0,40.836014,-73.939896
2025-05-05 06:00:00,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Seniors & Disability,5.0,0.0,40.699337,-73.99053
2025-05-05 06:00:00,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,metrocard,Metrocard - Fair Fare,4.0,0.0,40.688484,-73.985
2025-05-05 06:00:00,subway,183,Rockaway Av (C),Brooklyn,metrocard,Metrocard - Full Fare,31.0,1.0,40.67834,-73.91195
2025-05-05 06:00:00,subway,236,"Bergen St (F,G)",Brooklyn,metrocard,Metrocard - Other,8.0,0.0,40.686146,-73.99086
2025-05-05 06:00:00,subway,238,"Smith-9 Sts (F,G)",Brooklyn,omny,OMNY - Full Fare,41.0,7.0,40.67358,-73.99596
2025-05-05 06:00:00,subway,241,"15 St-Prospect Park (F,G)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,8.0,0.0,40.660366,-73.97949
2025-05-05 06:00:00,subway,246,Avenue I (F),Brooklyn,metrocard,Metrocard - Full Fare,9.0,2.0,40.62532,-73.97613
2025-05-05 06:00:00,subway,311,86 St (1),Manhattan,metrocard,Metrocard - Full Fare,18.0,1.0,40.788643,-73.97622
2025-05-05 06:00:00,subway,343,Nostrand Av (3),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,9.0,0.0,40.669846,-73.95046
2025-05-05 06:00:00,subway,353,"President St-Medgar Evers College (2,5)",Brooklyn,metrocard,Metrocard - Full Fare,17.0,0.0,40.667885,-73.95068
2025-05-05 06:00:00,subway,36,Bay Ridge Av (R),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,39.0,0.0,40.634968,-74.02338
2025-05-05 06:00:00,subway,395,103 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,28.0,0.0,40.7906,-73.94748
2025-05-05 06:00:00,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Other,5.0,0.0,40.77362,-73.95988
2025-05-05 06:00:00,subway,451,Junction Blvd (7),Queens,metrocard,Metrocard - Seniors & Disability,9.0,0.0,40.749146,-73.86953
2025-05-05 06:00:00,subway,458,46 St-Bliss St (7),Queens,omny,OMNY - Full Fare,354.0,6.0,40.743134,-73.918434
2025-05-05 06:00:00,subway,601,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0,40.737797,-73.997734
2025-05-05 06:00:00,subway,624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Manhattan,metrocard,Metrocard - Full Fare,95.0,4.0,40.712605,-74.00955
2025-05-05 06:00:00,subway,629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,1.0,40.71343,-73.95084
2025-05-05 06:00:00,subway,74,18 Av (N),Brooklyn,omny,OMNY - Seniors & Disability,15.0,2.0,40.62067,-73.99042
2025-05-05 06:00:00,subway,108,Middle Village-Metropolitan Av (M),Queens,metrocard,Metrocard - Unlimited 7-Day,16.0,0.0,40.711395,-73.8896
2025-05-05 06:00:00,subway,108,Middle Village-Metropolitan Av (M),Queens,omny,OMNY - Students,28.0,10.0,40.711395,-73.8896
2025-05-05 06:00:00,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,9.0,0.0,40.66937,-73.90198
2025-05-05 06:00:00,subway,189,Grant Av (A),Brooklyn,metrocard,Metrocard - Other,21.0,0.0,40.677044,-73.86505
2025-05-05 06:00:00,subway,22,"Rector St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.70722,-74.01334
2025-05-05 06:00:00,subway,269,"Northern Blvd (M,R)",Queens,omny,OMNY - Seniors & Disability,14.0,5.0,40.752884,-73.906006
2025-05-05 06:00:00,subway,289,Bedford-Nostrand Avs (G),Brooklyn,omny,OMNY - Fair Fare,3.0,0.0,40.68963,-73.95352
2025-05-05 06:00:00,subway,309,103 St (1),Manhattan,omny,OMNY - Seniors & Disability,13.0,0.0,40.799446,-73.968376
2025-05-05 06:00:00,subway,365,Castle Hill Av (6),Bronx,omny,OMNY - Fair Fare,1.0,0.0,40.834255,-73.85122
2025-05-05 06:00:00,subway,397,"86 St (4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,21.0,0.0,40.77949,-73.95559
2025-05-05 06:00:00,subway,429,"Freeman St (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,37.0,0.0,40.829994,-73.89187
2025-05-05 06:00:00,subway,464,Vernon Blvd-Jackson Av (7),Queens,metrocard,Metrocard - Full Fare,21.0,2.0,40.742626,-73.95358
2025-05-05 06:00:00,subway,613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,omny,OMNY - Seniors & Disability,13.0,2.0,40.762592,-73.96761
2025-05-05 06:00:00,subway,65,79 St (D),Brooklyn,metrocard,Metrocard - Seniors & Disability,5.0,0.0,40.613503,-74.00061
2025-05-05 06:00:00,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Fair Fare,33.0,1.0,40.824783,-73.944214
2025-05-05 06:00:00,subway,157,"96 St (C,B)",Manhattan,metrocard,Metrocard - Full Fare,10.0,1.0,40.79164,-73.9647
2025-05-05 06:00:00,subway,191,88 St (A),Queens,omny,OMNY - Seniors & Disability,6.0,0.0,40.679844,-73.85147
2025-05-05 06:00:00,subway,253,Neptune Av (F),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.581013,-73.97457
2025-05-05 06:00:00,subway,260,"75 Av (E,F)",Queens,omny,OMNY - Full Fare,99.0,0.0,40.71833,-73.837326
2025-05-05 06:00:00,subway,283,Greenpoint Av (G),Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.731354,-73.95445
2025-05-05 06:00:00,subway,294,238 St (1),Bronx,metrocard,Metrocard - Other,9.0,0.0,40.884666,-73.90087
2025-05-05 06:00:00,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Other,25.0,0.0,40.79392,-73.97232
2025-05-05 06:00:00,subway,319,28 St (1),Manhattan,metrocard,Metrocard - Full Fare,6.0,0.0,40.747215,-73.99336
2025-05-05 06:00:00,subway,367,St Lawrence Av (6),Bronx,omny,OMNY - Fair Fare,6.0,0.0,40.83151,-73.867615
2025-05-05 06:00:00,subway,38,86 St (R),Brooklyn,omny,OMNY - Full Fare,304.0,111.0,40.62269,-74.0284
2025-05-05 06:00:00,subway,382,Fordham Rd (4),Bronx,metrocard,Metrocard - Fair Fare,29.0,2.0,40.862804,-73.90103
2025-05-05 06:00:00,subway,385,176 St (4),Bronx,metrocard,Metrocard - Full Fare,23.0,0.0,40.84848,-73.9118
2025-05-05 06:00:00,subway,397,"86 St (4,5,6)",Manhattan,omny,OMNY - Students,28.0,2.0,40.77949,-73.95559
2025-05-05 06:00:00,subway,41,"7 Av (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.67705,-73.97237
2025-05-05 06:00:00,subway,414,"Bowling Green (4,5)",Manhattan,omny,OMNY - Seniors & Disability,14.0,10.0,40.70482,-74.01407
2025-05-05 06:00:00,subway,453,82 St-Jackson Hts (7),Queens,metrocard,Metrocard - Unlimited 7-Day,54.0,0.0,40.747658,-73.8837
2025-05-05 06:00:00,subway,49,Avenue J (Q),Brooklyn,metrocard,Metrocard - Other,6.0,0.0,40.62504,-73.9608
2025-05-05 06:00:00,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Full Fare,138.0,24.0,40.5993,-73.95593
2025-05-05 06:00:00,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Students,46.0,8.0,40.5993,-73.95593
2025-05-05 06:00:00,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,metrocard,Metrocard - Full Fare,13.0,0.0,40.576126,-73.97594
2025-05-05 06:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,metrocard,Metrocard - Unlimited 30-Day,83.0,0.0,40.82795,-73.92574
2025-05-05 06:00:00,subway,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,21.0,0.0,40.69226,-73.98664
2025-05-05 06:00:00,subway,89,Cleveland St (J),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.679947,-73.884636
2025-05-05 06:00:00,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,52.0,0.0,40.70381,-73.91843
2025-05-05 06:00:00,subway,177,Clinton-Washington Avs (C),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.68326,-73.965836
2025-05-05 06:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Students,46.0,10.0,40.68595,-73.8258
2025-05-05 06:00:00,subway,263,"63 Dr-Rego Park (M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,32.0,0.0,40.729847,-73.8616
2025-05-05 06:00:00,subway,28,Union St (R),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,9.0,0.0,40.677315,-73.98311
2025-05-05 06:00:00,subway,280,Jamaica-Van Wyck (E),Queens,omny,OMNY - Full Fare,181.0,5.0,40.702564,-73.81686
2025-05-05 06:00:00,subway,294,238 St (1),Bronx,metrocard,Metrocard - Fair Fare,6.0,0.0,40.884666,-73.90087
2025-05-05 06:00:00,subway,31,25 St (R),Brooklyn,omny,OMNY - Other,1.0,0.0,40.660397,-73.99809
2025-05-05 06:00:00,subway,399,68 St-Hunter College (6),Manhattan,omny,OMNY - Fair Fare,2.0,0.0,40.768143,-73.96387
2025-05-05 06:00:00,subway,419,"225 St (2,5)",Bronx,omny,OMNY - Seniors & Disability,9.0,0.0,40.888023,-73.860344
2025-05-05 06:00:00,subway,43,Parkside Av (Q),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,14.0,0.0,40.655293,-73.961494
2025-05-05 06:00:00,subway,43,Parkside Av (Q),Brooklyn,omny,OMNY - Seniors & Disability,7.0,1.0,40.655293,-73.961494
2025-05-05 06:00:00,subway,430,"Simpson St (2,5)",Bronx,omny,OMNY - Fair Fare,9.0,3.0,40.824074,-73.89307
2025-05-05 06:00:00,subway,434,"3 Av-149 St (2,5)",Bronx,omny,OMNY - Seniors & Disability,23.0,12.0,40.81611,-73.917755
2025-05-05 06:00:00,subway,44,"Church Av (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,31.0,0.0,40.650528,-73.96298
2025-05-05 06:00:00,subway,443,Baychester Av (5),Bronx,metrocard,Metrocard - Fair Fare,9.0,0.0,40.878662,-73.83859
2025-05-05 06:00:00,subway,72,Fort Hamilton Pkwy (N),Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.631386,-74.00535
2025-05-05 06:00:00,subway,8,"5 Av/59 St (N,R,W)",Manhattan,omny,OMNY - Full Fare,30.0,6.0,40.764812,-73.97335
2025-05-05 06:00:00,subway,9,"57 St-7 Av (N,Q,R,W)",Manhattan,omny,OMNY - Full Fare,113.0,9.0,40.764664,-73.98066
2025-05-05 06:00:00,subway,113,Knickerbocker Av (M),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.698666,-73.91971
2025-05-05 06:00:00,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Other,17.0,0.0,40.646652,-73.90185
2025-05-05 06:00:00,subway,158,"86 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.78587,-73.96892
2025-05-05 06:00:00,subway,194,111 St (A),Queens,metrocard,Metrocard - Other,12.0,0.0,40.68433,-73.83216
2025-05-05 06:00:00,subway,2,"Astoria Blvd (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,41.0,0.0,40.77026,-73.91785
2025-05-05 06:00:00,subway,211,"Bedford Park Blvd (B,D)",Bronx,omny,OMNY - Seniors & Disability,15.0,2.0,40.873245,-73.88714
2025-05-05 06:00:00,subway,228,"23 St (F,M)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0,40.742878,-73.99282
2025-05-05 06:00:00,subway,272,"36 St (M,R)",Queens,omny,OMNY - Fair Fare,1.0,0.0,40.75204,-73.92878
2025-05-05 06:00:00,subway,295,231 St (1),Bronx,metrocard,Metrocard - Seniors & Disability,13.0,6.0,40.878857,-73.90483
2025-05-05 06:00:00,subway,316,50 St (1),Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0,40.761726,-73.98385
2025-05-05 06:00:00,subway,34,53 St (R),Brooklyn,omny,OMNY - Full Fare,208.0,2.0,40.64507,-74.01403
2025-05-05 06:00:00,subway,349,Junius St (3),Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.663513,-73.90245
2025-05-05 06:00:00,subway,41,"7 Av (B,Q)",Brooklyn,omny,OMNY - Other,1.0,1.0,40.67705,-73.97237
2025-05-05 06:00:00,subway,426,"E 180 St (2,5)",Bronx,metrocard,Metrocard - Fair Fare,22.0,3.0,40.841892,-73.87349
2025-05-05 06:00:00,subway,439,"125 St (2,3)",Manhattan,omny,OMNY - Full Fare,142.0,17.0,40.807755,-73.945496
2025-05-05 06:00:00,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Fair Fare,11.0,0.0,40.74841,-73.87661
2025-05-05 06:00:00,subway,460,33 St-Rawson St (7),Queens,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.744587,-73.931
2025-05-05 06:00:00,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.640915,-73.9943
2025-05-05 06:00:00,subway,78,Avenue U (N),Brooklyn,omny,OMNY - Full Fare,81.0,8.0,40.597473,-73.97913
2025-05-05 06:00:00,subway,85,"75 St-Elderts Ln (J,Z)",Queens,metrocard,Metrocard - Full Fare,55.0,0.0,40.691322,-73.86714
2025-05-05 06:00:00,subway,10,"49 St (N,R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,13.0,0.0,40.7599,-73.98414
2025-05-05 06:00:00,subway,100,"Hewes St (M,J)",Brooklyn,omny,OMNY - Students,1.0,0.0,40.70687,-73.95343
2025-05-05 06:00:00,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Unlimited 30-Day,18.0,0.0,40.730953,-73.98163
2025-05-05 06:00:00,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.706608,-73.92291
2025-05-05 06:00:00,subway,144,Dyckman St (A),Manhattan,omny,OMNY - Seniors & Disability,8.0,1.0,40.86549,-73.92727
2025-05-05 06:00:00,subway,146,181 St (A),Manhattan,omny,OMNY - Full Fare,225.0,4.0,40.851696,-73.937965
2025-05-05 06:00:00,subway,147,175 St (A),Manhattan,omny,OMNY - Full Fare,306.0,11.0,40.84739,-73.939705
2025-05-05 06:00:00,subway,152,"135 St (C,B)",Manhattan,metrocard,Metrocard - Full Fare,14.0,1.0,40.817894,-73.94765
2025-05-05 06:00:00,subway,169,"Canal St (A,C,E)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.720825,-74.005226
2025-05-05 06:00:00,subway,186,Van Siclen Av (C),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.67271,-73.89036
