trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"01-BGO--11-T0-8023","14:49:00","14:49:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8023","14:57:00","14:57:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8025","14:02:00","14:02:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8025","14:10:00","14:10:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8025","14:35:00","14:35:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8025","14:42:00","14:42:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8025","14:47:00","14:47:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8025","14:53:00","14:53:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8025","14:58:00","14:58:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8025","15:04:00","15:04:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8025","15:12:00","15:13:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8025","15:19:00","15:19:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8025","15:33:00","15:33:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8025","15:49:00","15:49:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8025","15:57:00","15:57:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8028","10:28:00","10:28:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8028","10:32:00","10:32:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8028","10:54:00","10:54:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8028","11:06:00","11:06:00","20326","4","","0","0","60138.14"
"01-BGO--11-T0-8028","11:14:00","11:14:00","20320","5","","0","0","70785.27"
"01-BGO--11-T0-8028","11:23:00","11:23:00","20361","6","","0","0","84251.00"
"01-BGO--11-T0-8028","11:29:00","11:29:00","20325","7","","0","0","92568.17"
"01-BGO--11-T0-8028","11:34:00","11:34:00","20315","8","","0","0","98138.69"
"01-BGO--11-T0-8028","11:40:00","11:40:00","20337","9","","0","0","105451.47"
"01-BGO--11-T0-8028","11:45:00","11:45:00","20303","10","","0","0","111914.53"
"01-BGO--11-T0-8028","11:57:00","11:57:00","19998","11","","0","0","124079.63"
"01-BGO--11-T0-8028","12:19:00","12:19:00","22240","12","","1","0","156853.40"
"01-BGO--11-T0-8028","12:29:00","12:29:00","20043","13","","1","0","162284.46"
"01-BGO--11-T0-8029","16:01:00","16:01:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8029","16:09:00","16:09:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8029","16:36:00","16:36:00","19998","3","","0","1","38204.78"
"01-BGO--11-T0-8029","16:43:00","16:43:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8029","16:49:00","16:49:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8029","16:55:00","16:55:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8029","17:00:00","17:00:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8029","17:06:00","17:06:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8029","17:14:00","17:14:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8029","17:20:00","17:20:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8029","17:34:00","17:34:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8029","17:50:00","17:50:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8029","17:58:00","17:58:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8030","11:28:00","11:28:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8030","11:32:00","11:32:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8030","11:54:00","11:54:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8030","12:06:00","12:06:00","20326","4","","0","0","60138.14"
"01-BGO--11-T0-8030","12:14:00","12:14:00","20320","5","","0","0","70785.27"
"01-BGO--11-T0-8030","12:23:00","12:23:00","20361","6","","0","0","84251.00"
"01-BGO--11-T0-8030","12:29:00","12:29:00","20325","7","","0","0","92568.17"
"01-BGO--11-T0-8030","12:34:00","12:34:00","20315","8","","0","0","98138.69"
"01-BGO--11-T0-8030","12:40:00","12:40:00","20337","9","","0","0","105451.47"
"01-BGO--11-T0-8030","12:45:00","12:45:00","20303","10","","0","0","111914.53"
"01-BGO--11-T0-8030","12:57:00","12:57:00","19998","11","","0","0","124079.63"
"01-BGO--11-T0-8030","13:19:00","13:19:00","22240","12","","1","0","156853.40"
"01-BGO--11-T0-8030","13:29:00","13:29:00","20043","13","","1","0","162284.46"
"01-BGO--11-T0-8031","16:29:00","16:29:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8031","16:37:00","16:37:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8031","17:06:00","17:06:00","20303","3","","0","0","50369.88"
"01-BGO--11-T0-8031","17:11:00","17:11:00","20337","4","","0","0","56832.94"
"01-BGO--11-T0-8031","17:17:00","17:17:00","20315","5","","0","0","64145.72"
"01-BGO--11-T0-8031","17:22:00","17:22:00","20325","6","","0","0","69716.24"
"01-BGO--11-T0-8031","17:29:00","17:29:00","20361","7","","0","0","78033.41"
"01-BGO--11-T0-8031","17:36:00","17:36:00","20320","8","","0","0","91499.14"
"01-BGO--11-T0-8031","17:43:00","17:43:00","20326","9","","0","0","102146.26"
"01-BGO--11-T0-8031","17:56:00","17:56:00","20301","10","","0","0","125497.19"
"01-BGO--11-T0-8031","18:13:00","18:13:00","20317","11","","0","0","157449.43"
"01-BGO--11-T0-8031","18:21:00","18:26:00","20296","12","","0","0","162284.41"
"01-BGO--11-T0-8031","18:34:00","18:34:00","47642","13","","1","0","181573.82"
"01-BGO--11-T0-8033","16:52:00","16:52:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8033","17:00:00","17:00:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8033","18:13:00","18:13:00","20301","3","","0","0","125497.19"
"01-BGO--11-T0-8033","18:29:00","18:29:00","20317","4","","0","0","157449.43"
"01-BGO--11-T0-8033","18:37:00","18:42:00","20296","5","","0","0","162284.41"
"01-BGO--11-T0-8033","18:50:00","18:50:00","20309","6","","1","0","170138.37"
"01-BGO--11-T0-8034","13:17:00","13:17:00","20309","1","","0","0","0.00"
"01-BGO--11-T0-8034","13:25:00","13:27:00","20296","2","","0","0","7853.96"
"01-BGO--11-T0-8034","13:31:00","13:31:00","20317","3","","0","0","12688.94"
"01-BGO--11-T0-8034","13:53:00","13:53:00","20301","4","","0","0","44641.18"
"01-BGO--11-T0-8034","14:05:00","14:05:00","20326","5","","0","0","67992.10"
"01-BGO--11-T0-8034","14:13:00","14:13:00","20320","6","","0","0","78639.23"
"01-BGO--11-T0-8034","14:22:00","14:22:00","20361","7","","0","0","92104.96"
"01-BGO--11-T0-8034","14:28:00","14:28:00","20325","8","","0","0","100422.13"
"01-BGO--11-T0-8034","14:33:00","14:33:00","20315","9","","0","0","105992.65"
"01-BGO--11-T0-8034","14:39:00","14:39:00","20337","10","","0","0","113305.43"
"01-BGO--11-T0-8034","14:44:00","14:44:00","20303","11","","0","0","119768.49"
"01-BGO--11-T0-8034","14:56:00","14:56:00","19998","12","","0","0","131933.59"
"01-BGO--11-T0-8034","15:18:00","15:18:00","22240","13","","1","0","164707.36"
"01-BGO--11-T0-8034","15:28:00","15:28:00","20043","14","","1","0","170138.42"
"01-BGO--11-T0-8035","17:04:00","17:04:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8035","17:12:00","17:12:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8035","17:41:00","17:41:00","19998","3","","0","1","38204.78"
"01-BGO--11-T0-8035","17:49:00","17:49:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8035","17:55:00","17:55:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8035","18:01:00","18:01:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8035","18:06:00","18:06:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8035","18:12:00","18:12:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8035","18:23:00","18:23:00","20320","9","","1","0","91499.14"
"01-BGO--11-T0-8036","14:27:00","14:27:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8036","14:31:00","14:31:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8036","14:53:00","14:53:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8036","15:05:00","15:05:00","20326","4","","0","0","60138.14"
"01-BGO--11-T0-8036","15:13:00","15:13:00","20320","5","","0","0","70785.27"
"01-BGO--11-T0-8036","15:22:00","15:22:00","20361","6","","0","0","84251.00"
"01-BGO--11-T0-8036","15:28:00","15:28:00","20325","7","","0","0","92568.17"
"01-BGO--11-T0-8036","15:33:00","15:33:00","20315","8","","0","0","98138.69"
"01-BGO--11-T0-8036","15:39:00","15:39:00","20337","9","","0","0","105451.47"
"01-BGO--11-T0-8036","15:44:00","15:44:00","20303","10","","0","0","111914.53"
"01-BGO--11-T0-8036","15:56:00","15:56:00","19998","11","","0","0","124079.63"
"01-BGO--11-T0-8036","16:18:00","16:18:00","22240","12","","1","0","156853.40"
"01-BGO--11-T0-8036","16:28:00","16:28:00","20043","13","","1","0","162284.46"
"01-BGO--11-T0-8037","17:26:00","17:26:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8037","17:34:00","17:34:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8037","18:15:00","18:15:00","20315","3","","0","0","64145.72"
"01-BGO--11-T0-8037","18:24:00","18:24:00","20361","4","","0","0","78033.41"
"01-BGO--11-T0-8037","18:33:00","18:33:00","20320","5","","0","0","91499.14"
"01-BGO--11-T0-8037","18:50:00","18:50:00","20301","6","","0","0","125497.19"
"01-BGO--11-T0-8037","19:07:00","19:07:00","20317","7","","0","0","157449.43"
"01-BGO--11-T0-8037","19:14:00","19:19:00","20296","8","","0","0","162284.41"
"01-BGO--11-T0-8037","19:27:00","19:27:00","47642","9","","1","0","181573.82"
"01-BGO--11-T0-8038","15:27:00","15:27:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8038","15:31:00","15:31:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8038","15:53:00","15:53:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8038","16:05:00","16:05:00","20326","4","","0","0","60138.14"
"01-BGO--11-T0-8038","16:13:00","16:13:00","20320","5","","0","0","70785.27"
"01-BGO--11-T0-8038","16:22:00","16:22:00","20361","6","","0","0","84251.00"
"01-BGO--11-T0-8038","16:28:00","16:28:00","20325","7","","0","0","92568.17"
"01-BGO--11-T0-8038","16:33:00","16:33:00","20315","8","","0","0","98138.69"
"01-BGO--11-T0-8038","16:39:00","16:39:00","20337","9","","0","0","105451.47"
"01-BGO--11-T0-8038","16:44:00","16:44:00","20303","10","","0","0","111914.53"
"01-BGO--11-T0-8038","16:56:00","16:56:00","19998","11","","0","0","124079.63"
"01-BGO--11-T0-8038","17:23:00","17:23:00","22240","12","","1","0","156853.40"
"01-BGO--11-T0-8038","17:33:00","17:33:00","20043","13","","1","0","162284.46"
"01-BGO--11-T0-8039","17:49:00","17:49:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8039","17:57:00","17:57:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8039","18:14:00","18:14:00","22244","3","","0","1","23107.32"
"01-BGO--11-T0-8039","18:31:00","18:31:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8039","18:36:00","18:36:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8039","18:42:00","18:42:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8039","18:47:00","18:47:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8039","18:54:00","18:54:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8039","19:01:00","19:01:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8039","19:08:00","19:08:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8039","19:21:00","19:21:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8039","19:38:00","19:38:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8039","19:46:00","19:46:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8044","17:28:00","17:28:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8044","17:32:00","17:32:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8044","17:54:00","17:54:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8044","18:10:00","18:10:00","20326","4","","0","0","60138.14"
"01-BGO--11-T0-8044","18:18:00","18:18:00","20320","5","","0","0","70785.27"
"01-BGO--11-T0-8044","18:27:00","18:27:00","20361","6","","0","0","84251.00"
"01-BGO--11-T0-8044","18:34:00","18:34:00","20325","7","","0","0","92568.17"
"01-BGO--11-T0-8044","18:38:00","18:38:00","20315","8","","0","0","98138.69"
"01-BGO--11-T0-8044","18:44:00","18:44:00","20337","9","","0","0","105451.47"
"01-BGO--11-T0-8044","18:49:00","18:49:00","20303","10","","0","0","111914.53"
"01-BGO--11-T0-8044","19:01:00","19:01:00","19998","11","","0","0","124079.63"
"01-BGO--11-T0-8044","19:29:00","19:29:00","22240","12","","1","0","156853.40"
"01-BGO--11-T0-8044","19:39:00","19:39:00","20043","13","","1","0","162284.46"
"01-BGO--11-T0-8045","18:42:00","18:42:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8045","18:50:00","18:50:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8045","19:15:00","19:15:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8045","19:22:00","19:22:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8045","19:27:00","19:27:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8045","19:33:00","19:33:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8045","19:38:00","19:38:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8045","19:44:00","19:44:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8045","19:55:00","19:55:00","20320","9","","1","0","91499.14"
"01-BGO--11-T0-8049","19:11:00","19:11:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8049","19:19:00","19:19:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8049","19:44:00","19:44:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8049","19:51:00","19:51:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8049","19:56:00","19:56:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8049","20:02:00","20:02:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8049","20:07:00","20:07:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8049","20:13:00","20:13:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8049","20:21:00","20:21:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8049","20:39:00","20:39:00","20301","10","","0","0","125497.19"
"01-BGO--11-T0-8049","20:55:00","20:55:00","20317","11","","0","0","157449.43"
"01-BGO--11-T0-8049","21:03:00","21:03:00","20296","12","","1","0","162284.41"
"01-BGO--11-T0-8050","18:56:00","18:56:00","47642","1","","0","0","0.00"
"01-BGO--11-T0-8050","19:03:00","19:06:00","20296","2","","0","0","19289.41"
"01-BGO--11-T0-8050","19:13:00","19:13:00","20317","3","","0","0","24124.39"
"01-BGO--11-T0-8050","19:37:00","19:37:00","20301","4","","0","0","56076.63"
"01-BGO--11-T0-8050","19:49:00","19:49:00","20326","5","","0","0","79427.55"
"01-BGO--11-T0-8050","19:57:00","19:57:00","20320","6","","0","0","90074.68"
"01-BGO--11-T0-8050","20:07:00","20:07:00","20361","7","","0","0","103540.41"
"01-BGO--11-T0-8050","20:13:00","20:13:00","20325","8","","0","0","111857.58"
"01-BGO--11-T0-8050","20:17:00","20:17:00","20315","9","","0","0","117428.10"
"01-BGO--11-T0-8050","20:23:00","20:23:00","20337","10","","0","0","124740.88"
"01-BGO--11-T0-8050","20:28:00","20:28:00","20303","11","","0","0","131203.94"
"01-BGO--11-T0-8050","20:42:00","20:42:00","19998","12","","0","0","143369.04"
"01-BGO--11-T0-8050","21:05:00","21:05:00","22240","13","","1","0","176142.81"
"01-BGO--11-T0-8050","21:15:00","21:15:00","20043","14","","1","0","181573.87"
"01-BGO--11-T0-8051","19:51:00","19:51:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8051","19:59:00","19:59:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8051","20:22:00","20:22:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8051","20:29:00","20:29:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8051","20:34:00","20:34:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8051","20:40:00","20:40:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8051","20:45:00","20:45:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8051","20:51:00","20:51:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8051","20:59:00","21:00:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8051","21:06:00","21:06:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8051","21:19:00","21:19:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8051","21:37:00","21:37:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8051","21:44:00","21:44:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8667","07:19:00","07:19:00","20301","1","","0","0","0.00"
"01-BGO--11-T0-8667","07:38:00","07:38:00","20317","2","","0","0","31952.24"
"01-BGO--11-T0-8667","07:44:00","07:44:00","20296","3","","1","0","36787.22"
"01-BGO--12-T0-8000","05:06:00","05:06:00","20320","1","","0","0","0.00"
"01-BGO--12-T0-8000","05:14:00","05:14:00","20361","2","","0","0","13465.73"
"01-BGO--12-T0-8000","05:20:00","05:20:00","20325","3","","0","0","21782.90"
"01-BGO--12-T0-8000","05:24:00","05:24:00","20315","4","","0","0","27353.42"
"01-BGO--12-T0-8000","05:29:00","05:29:00","20337","5","","0","0","34666.20"
"01-BGO--12-T0-8000","05:34:00","05:34:00","20303","6","","0","0","41129.26"
"01-BGO--12-T0-8000","05:44:00","05:44:00","19998","7","","0","0","53294.36"
"01-BGO--12-T0-8000","06:07:00","06:07:00","22240","8","","1","0","86068.13"
"01-BGO--12-T0-8000","06:18:00","06:18:00","20043","9","","1","0","91499.19"
"01-BGO--12-T0-8002","05:09:00","05:09:00","20296","1","","0","0","0.00"
"01-BGO--12-T0-8002","05:13:00","05:13:00","20317","2","","0","0","4834.98"
"01-BGO--12-T0-8002","05:30:00","05:30:00","20301","3","","0","0","36787.22"
"01-BGO--12-T0-8002","05:43:00","05:43:00","20326","4","","0","0","60138.14"
"01-BGO--12-T0-8002","05:51:00","05:51:00","20320","5","","0","0","70785.27"
"01-BGO--12-T0-8002","05:59:00","05:59:00","20361","6","","0","0","84251.00"
"01-BGO--12-T0-8002","06:05:00","06:05:00","20325","7","","0","0","92568.17"
"01-BGO--12-T0-8002","06:10:00","06:10:00","20315","8","","0","0","98138.69"
"01-BGO--12-T0-8002","06:15:00","06:15:00","20337","9","","0","0","105451.47"
"01-BGO--12-T0-8002","06:19:00","06:19:00","20303","10","","0","0","111914.53"
"01-BGO--12-T0-8002","06:30:00","06:30:00","19998","11","","0","0","124079.63"
"01-BGO--12-T0-8002","06:57:00","06:57:00","22240","12","","1","0","156853.40"
"01-BGO--12-T0-8002","07:07:00","07:07:00","20043","13","","1","0","162284.46"
"01-BGO--12-T0-8003","06:22:00","06:22:00","20043","1","","0","0","0.00"
"01-BGO--12-T0-8003","06:30:00","06:30:00","22240","2","","0","1","5431.01"
"01-BGO--12-T0-8003","06:54:00","06:54:00","19998","3","","0","0","38204.78"
"01-BGO--12-T0-8003","07:02:00","07:02:00","20303","4","","0","0","50369.88"
"01-BGO--12-T0-8003","07:07:00","07:07:00","20337","5","","0","0","56832.94"
"01-BGO--12-T0-8003","07:13:00","07:13:00","20315","6","","0","0","64145.72"
"01-BGO--12-T0-8003","07:18:00","07:18:00","20325","7","","0","0","69716.24"
"01-BGO--12-T0-8003","07:25:00","07:25:00","20361","8","","0","0","78033.41"
"01-BGO--12-T0-8003","07:34:00","07:34:00","20320","9","","0","0","91499.14"
"01-BGO--12-T0-8003","07:40:00","07:40:00","20326","10","","0","0","102146.26"
"01-BGO--12-T0-8003","07:53:00","07:53:00","20301","11","","0","0","125497.19"
"01-BGO--12-T0-8003","08:10:00","08:10:00","20317","12","","0","0","157449.43"
"01-BGO--12-T0-8003","08:18:00","08:18:00","20296","13","","1","0","162284.41"
"01-BGO--12-T0-8004","05:36:00","05:36:00","20309","1","","0","0","0.00"
"01-BGO--12-T0-8004","05:44:00","05:46:00","20296","2","","0","0","7853.96"
"01-BGO--12-T0-8004","05:50:00","05:50:00","20317","3","","0","0","12688.94"
"01-BGO--12-T0-8004","06:07:00","06:07:00","20301","4","","0","0","44641.18"
"01-BGO--12-T0-8004","06:36:00","06:36:00","20315","5","","0","0","105992.65"
"01-BGO--12-T0-8004","07:18:00","07:18:00","22240","6","","1","0","164707.36"
"01-BGO--12-T0-8004","07:28:00","07:28:00","20043","7","","1","0","170138.42"
"01-BGO--12-T0-8006","06:32:00","06:32:00","20320","1","","0","0","0.00"
"01-BGO--12-T0-8006","06:41:00","06:41:00","20361","2","","0","0","13465.73"
"01-BGO--12-T0-8006","06:47:00","06:47:00","20325","3","","0","0","21782.90"
"01-BGO--12-T0-8006","06:52:00","06:52:00","20315","4","","0","0","27353.42"
"01-BGO--12-T0-8006","06:57:00","06:57:00","20337","5","","0","0","34666.20"
"01-BGO--12-T0-8006","07:02:00","07:02:00","20303","6","","0","0","41129.26"
"01-BGO--12-T0-8006","07:12:00","07:12:00","19998","7","","0","0","53294.36"
"01-BGO--12-T0-8006","07:40:00","07:40:00","22240","8","","1","0","86068.13"
"01-BGO--12-T0-8006","07:50:00","07:50:00","20043","9","","1","0","91499.19"
